,Unnamed: 0.1,Unnamed: 0,Hashtag,item_id,TikTok Link,Start Week Day,End Week Day,Video views,Engagement rate,Like count,Comment count,Share count,brand,audio_path,transcription,size,translated,polarity,sentiment_label,subjectivity
98,99,133,ferraridaytonasp3,7.49321582201026e+18,https://www.tiktok.com/@bogdan_mirica/video/7493215822010256662,2025-04-14 00:00:00,2025-05-25 00:00:00,878258,0.0510669985357377,37301,961,6588,ferrari,data/ferrari/7493215822010256662.mp3,"Acesta este cel mai nou Ferrari intrat in colecția domnului Ion Tiriac expus la muzeul din Otopeni. Hai să la uzi în puțin. Asta este cheia lui Ferrari Daytona SP3, așa arată la deschidere. Mășina asta se produce în doar 599 de exemplare. Prețul unui a este de 2,3 milioane de euro. Că să deschid sportier a făcut un effort, te apled și apesc aici.",348,"This is the newest Ferrari entered the collection of Mr. Ion Tiriac exposed at the Otopeni Museum. Let's get used in a little. This is the key to Ferrari Daytona SP3, it looks at the opening. This mask occurs in just 599 copies. The price of an A is 2.3 million euros. To open the sporier made an effort, I lean you and I press here.",-0.0625,negative,0.6666666666666666
99,100,134,ferraridaytonasp3,7.39450139604684e+18,https://www.tiktok.com/@cariviera/video/7394501396046843169,2024-09-02 00:00:00,2025-05-25 00:00:00,689359,0.140317309268465,89128,232,7369,ferrari,data/ferrari/7394501396046843169.mp3,When I suck it out like in your eyes You better call me like you mean it Tell me you'll never wanna lose me Tell me you'll never wanna lose me,142,When I suck it out like in your eyes You better call me like you mean it Tell me you'll never wanna lose me Tell me you'll never wanna lose me,0.09375,positive,0.59375
100,101,135,ferrarienzo,7.44181447353236e+18,https://www.tiktok.com/@luismaba_/video/7441814473532362039,2024-11-25 00:00:00,2025-05-25 00:00:00,1583049,0.0929029992122796,142692,1060,3318,ferrari,data/ferrari/7441814473532362039.mp3,"A los de Gas Monkey se les pasó la mano y crearon una bestia. Imagínate tomar uno de los coches más icónicos de Ferrari, el F40, y modificarlo. Eso es justo lo que hicieron, y la polémica no se hizo esperar. Gas Monkey, mejor que Ferrari. Todo empezó cuando encontraron este F40, destrozado tras un accidente. La mayoría lo habría enviado al museo del desastre, pero ellos decidieron revivirlo y hacerlo a su manera. Le metieron más de 700 caballos de fuerza al motor. Lo pintaron en un negro mate brutal y hasta le cagaron.",524,"Those of Monkey Gas passed their hands and created a beast. Imagine taking one of Ferrari's most iconic cars, the F40, and modifying it. That is just what they did, and the controversy did not wait. Monkey gas, better than Ferrari. It all started when they found this F40, destroyed after an accident. The majority would have sent it to the disaster museum, but they decided to revive it and do it in their own way. They put more than 700 horsepower to the engine. They painted him in a brutal matt black and even shit.",0.12583333333333332,positive,0.5233333333333333
101,102,136,ferrarienzo,7.42680665198807e+18,https://www.tiktok.com/@mr_sarky/video/7426806651988069665,2024-10-14 00:00:00,2025-05-25 00:00:00,1372475,0.134800998196688,172583,1204,11224,ferrari,data/ferrari/7426806651988069665.mp3,"Ferrari ya ha anunciado su nuevo coche que va directo al olimpo en Maranello. Estamos hablando de nuevo Ferrari F80. Este nuevo supercoche de Ferrari te podrá parecer más feo o más bonito que sus antecesores, como por ejemplo el La Ferrari. Y si es cierto que lo tiene muy complicado, pero vosotros en los comentarios me vais a dejar vuestra opinión. Ahora bien, vamos con el corazón de este nuevo F80, que va a tener un motor híbrido de 1.200 caballos de potencia. Eso sí, con un motor de combustión.",501,"Ferrari has already announced his new car that goes directly to Olympus in Maranello. We are talking again Ferrari F80. This new Ferrari supercoche may seem uglier or more beautiful than its predecessors, such as La Ferrari. And if it is true that he has it very complicated, but you in the comments are going to leave me your opinion. Now, we go with the heart of this new F80, which will have a hybrid engine of 1,200 horsepower. Of course, with a combustion engine.",0.17323232323232324,positive,0.6015151515151514
102,103,137,ferrarienzo,7.44973430332993e+18,https://www.tiktok.com/@indy.withcars/video/7449734303329930503,2024-12-16 00:00:00,2025-05-25 00:00:00,1354047,0.138781002431969,177778,790,9348,ferrari,data/ferrari/7449734303329930503.mp3,Thanks for watching!,20,Thanks for watching!,0.25,positive,0.2
103,104,138,ferrarienzo,7.46016972202638e+18,https://www.tiktok.com/@mychal_dre/video/7460169722026380587,2025-01-13 00:00:00,2025-05-25 00:00:00,1077479,0.12012113461144,122822,928,5678,ferrari,data/ferrari/7460169722026380587.mp3,"Oh my god! Holy shit! Holy shit! Well, welcome to Babson College. There is a fucking Ferrari Enzo.",98,"Oh my god! Holy shit! Holy shit! Well, welcome to Babson College. There is a fucking Ferrari Enzo.",-0.07499999999999998,negative,0.825
104,105,139,ferrarienzo,7.42685484051024e+18,https://www.tiktok.com/@realbrianmello/video/7426854840510237995,2024-10-14 00:00:00,2025-05-25 00:00:00,883804,0.132825830161439,107766,2328,7298,ferrari,data/ferrari/7426854840510237995.mp3,"The new 2026 Ferrari F80 Hypercar has finally been revealed as the successor to the LaFerrari, and there's a lot to discuss, but let's start with the power plant. First we've got a turbocharged 3.0-liter V6 that revs to 9200 RPM, making 888 horsepower and 627 pound-feet of torque. And it works along with three electric motors, two up front and one between the engine and the 8-speed dual clutch transmission. Getting another 296.",431,"The new 2026 Ferrari F80 Hypercar has finally been revealed as the successor to the LaFerrari, and there's a lot to discuss, but let's start with the power plant. First we've got a turbocharged 3.0-liter V6 that revs to 9200 RPM, making 888 horsepower and 627 pound-feet of torque. And it works along with three electric motors, two up front and one between the engine and the 8-speed dual clutch transmission. Getting another 296.",0.12878787878787878,positive,0.5959595959595959
105,106,140,ferrarif40,7.44154765851214e+18,https://www.tiktok.com/@veloceesports/video/7441547658512141611,2024-11-25 00:00:00,2025-05-25 00:00:00,4365393,0.17368516419942,723519,3468,31217,ferrari,data/ferrari/7441547658512141611.mp3,"Where you go and go, what you see I see I know I'll never be new without the security All your loving arms keeping me from harm Put your hand in my hand and we'll start again I know I'll never be new without the security",220,"Where you go and go, what you see I see I know I'll never be new without the security All your loving arms keeping me from harm Put your hand in my hand and we'll start again I know I'll never be new without the security",0.2909090909090909,positive,0.6196969696969697
106,107,141,ferrarif40,7.43940959525407e+18,https://www.tiktok.com/@pwuftalkscars/video/7439409595254066464,2024-11-18 00:00:00,2025-05-25 00:00:00,3982573,0.153863344124514,596579,2818,13375,ferrari,data/ferrari/7439409595254066464.mp3,"You should not buy a Ferrari F40 until you've seen this video. The paint was so thin to save weight that you can see the Kevlar and carbon fiber weave. You also get a cord for your door handles along with roll down windows, no power steering, no carpets and no radio but you do get air con along with no ABS and no traction control. You get a 5 speed dog-like transmission which means that first gear is down here rather than it being up there like most other cars. The pedals are completely off-center shifted all the way towards the right. You get no glove box but you do get some space over in the center console. Thank you for watching. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you.",948,"You should not buy a Ferrari F40 until you've seen this video. The paint was so thin to save weight that you can see the Kevlar and carbon fiber weave. You also get a cord for your door handles along with roll down windows, no power steering, no carpets and no radio but you do get air con along with no ABS and no traction control. You get a 5 speed dog-like transmission which means that first gear is down here rather than it being up there like most other cars. The pedals are completely off-center shifted all the way towards the right. You get no glove box but you do get some space over in the center console. Thank you for watching. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you. Thank you.",0.022178130511463837,positive,0.4079805996472663
107,108,142,ferrarif40,7.4475865911549e+18,https://www.tiktok.com/@becks.photography/video/7447586591154900266,2024-12-09 00:00:00,2025-05-25 00:00:00,3176133,0.199373263021416,602458,1331,29447,ferrari,data/ferrari/7447586591154900266.mp3,Ever since I was a kid I've been a G. If I was you I would cut up my wrist Exotally all of a body of...,103,Ever since I was a kid I've been a G. If I was you I would cut up my wrist Exotally all of a body of...,0.0,neutral,0.0
108,109,144,ferrarif40,7.48317329175928e+18,https://www.tiktok.com/@luis.e.simracing/video/7483173291759275319,2025-03-17 00:00:00,2025-05-25 00:00:00,2555680,0.0954462217492017,207047,1349,35534,ferrari,data/ferrari/7483173291759275319.mp3,Where you go I go Won't you see I see you I know I'll never be You without the security All your loving arms Keeping me from harm Put your hand in my hand And we'll stay In hopeless skies,187,Where you go I go Won't you see I see you I know I'll never be You without the security All your loving arms Keeping me from harm Put your hand in my hand And we'll stay In hopeless skies,0.6,positive,0.95
109,110,145,ferrarif430,7.47972702869088e+18,https://www.tiktok.com/@rseitalia/video/7479727028690881814,2025-03-31 00:00:00,2025-05-25 00:00:00,6568377,0.0013814675984645,8632,102,340,ferrari,data/ferrari/7479727028690881814.mp3,Indian kiitok foremosti farmers,31,Indian thanks Foremost Farmers,0.2,positive,0.2
110,111,146,ferrarif430,7.48273192978826e+18,https://www.tiktok.com/@banhgialoi/video/7482731929788255495,2025-03-17 00:00:00,2025-05-25 00:00:00,6307573,0.0415430784550571,255336,3351,3349,ferrari,data/ferrari/7482731929788255495.mp3,"Xin chào anh, anh ơi, chị em xin tế em chụp con Harry của mình vài tấm nàng viện hiện nha ơn đúng rồi",101,"Hello, bro, sister, please take care of my Harry's child, a few girls are present, right",0.028571428571428564,positive,0.2119047619047619
111,112,147,ferrarif430,7.47408171763729e+18,https://www.tiktok.com/@crcrestored/video/7474081717637287210,2025-02-17 00:00:00,2025-05-25 00:00:00,2100214,0.0252845662394403,50590,675,1838,ferrari,data/ferrari/7474081717637287210.mp3,Music,5,Music,0.0,neutral,0.0
112,113,148,ferrarif430,7.47670512719002e+18,https://www.tiktok.com/@kexcars/video/7476705127190023431,2025-02-24 00:00:00,2025-05-25 00:00:00,1091399,0.281270186247193,271371,812,34795,ferrari,data/ferrari/7476705127190023431.mp3,pacing the risk of brutalRedorphism and political violence inagar happen depending over how those,97,pacing the risk of brutalRedorphism and political violence inagar happen depending over how those,0.0,neutral,0.1
113,114,150,ferrarif50,7.45468863030551e+18,https://www.tiktok.com/@0o0oa1/video/7454688630305508630,2024-12-30 00:00:00,2025-05-25 00:00:00,5458352,0.0374067117694131,181172,6243,16764,ferrari,data/ferrari/7454688630305508630.mp3,سيارات صالح مولة مولة تقدين مولة المواكب الرسمي يعني البعض الناس فحتقول طبيعي رئيس مهورية يكون عدو عدد من السيارات بديو يستخدم الاستخدمة للضيوف او للمواكب بس هاي السيارات انت مثل ما عن جوف هي لا تستخدم للمواكب الرسمية ولا للضيوف هاي تستخدم فقط للنزع الشخصية ولا الهوة ما تستخدم لا ترفيق الضيوف او للمواكب الرسمية مثل هاي فيك اترافق في اضل مالو موجود وهذا قانون عالم دول في انواع موين اشكال موين,394,"Saleh cars are a load, the next, you can travel the official procession, some people, some people say, a natural president, a migrant president, the enemy of a number of cars, Baddou, uses the use of guests or the processions, but these cars are like what about Joffs are not used for official processions or for guests.",0.05,positive,0.2
114,115,151,ferrarif50,7.41826008207855e+18,https://www.tiktok.com/@esteban.vizcarra/video/7418260082078551326,2024-09-23 00:00:00,2025-05-25 00:00:00,4998830,0.0832892896937883,365809,3150,47390,ferrari,data/ferrari/7418260082078551326.mp3,yeah,4,yeah,0.0,neutral,0.0
115,116,152,ferrarif50,7.46664623951846e+18,https://www.tiktok.com/@pikiuwuu/video/7466646239518461190,2025-01-27 00:00:00,2025-05-25 00:00:00,2783364,0.0261015088216992,69779,1081,1790,ferrari,data/ferrari/7466646239518461190.mp3,All I want is a K' Crew Alive,29,All I want is a K' Crew Alive,0.1,positive,0.4
116,117,153,ferrarif50,7.49331485464468e+18,https://www.tiktok.com/@eternal.58/video/7493314854644681990,2025-04-14 00:00:00,2025-05-25 00:00:00,1972700,0.216258934455315,400839,596,25179,ferrari,data/ferrari/7493314854644681990.mp3,뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁뱁�,75,뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁 뱁,0.0,neutral,0.0
117,118,154,ferrarif50,7.42680665198807e+18,https://www.tiktok.com/@mr_sarky/video/7426806651988069665,2024-10-14 00:00:00,2025-05-25 00:00:00,1373214,0.134768506583825,172637,1204,11225,ferrari,data/ferrari/7426806651988069665.mp3,"Ferrari ya ha anunciado su nuevo coche que va directo al olimpo en Maranello. Estamos hablando de nuevo Ferrari F80. Este nuevo supercoche de Ferrari te podrá parecer más feo o más bonito que sus antecesores, como por ejemplo el La Ferrari. Y si es cierto que lo tiene muy complicado, pero vosotros en los comentarios me vais a dejar vuestra opinión. Ahora bien, vamos con el corazón de este nuevo F80, que va a tener un motor híbrido de 1.200 caballos de potencia. Eso sí, con un motor de combustión.",501,"Ferrari has already announced his new car that goes directly to Olympus in Maranello. We are talking again Ferrari F80. This new Ferrari supercoche may seem uglier or more beautiful than its predecessors, such as La Ferrari. And if it is true that he has it very complicated, but you in the comments are going to leave me your opinion. Now, we go with the heart of this new F80, which will have a hybrid engine of 1,200 horsepower. Of course, with a combustion engine.",0.17323232323232324,positive,0.6015151515151514
118,119,155,ferrarif8tributo,7.47972702869088e+18,https://www.tiktok.com/@rseitalia/video/7479727028690881814,2025-03-31 00:00:00,2025-05-25 00:00:00,6568361,0.0013814709636087,8632,102,340,ferrari,data/ferrari/7479727028690881814.mp3,refereraan. Suomenon.,21,To Referera. Suomeno.,0.0,neutral,0.0
119,120,157,ferrarif8tributo,7.50293524587696e+18,https://www.tiktok.com/@antioquiacars/video/7502935245876956471,2025-05-05 00:00:00,2025-05-25 00:00:00,697883,0.0335027504610371,22653,196,532,ferrari,data/ferrari/7502935245876956471.mp3,Suscriptivo,11,Subscriptive,0.0,neutral,0.0
120,121,158,ferrarif8tributo,7.27945139438868e+18,https://www.tiktok.com/@the.autohall/video/7279451394388675846,2024-09-02 00:00:00,2025-05-25 00:00:00,386456,0.0129924234582979,4807,113,101,ferrari,data/ferrari/7279451394388675846.mp3,"Ini adalah contoh penggunaan mobil Ferrari yang salah. Taukah kamu, pada Ferrari 488 Pista ini, terdapat lubang pada bagian depan mobil, bagian ini dinamakan SDOT yang merupakan teknologi yang diadaptasi dari mobil balep Ferrari F1 yang berfungsi untuk meningkatkan downforce dan juga stability. Nah, sekarang kamu sudah tahu, jangan lupa untuk share ke teman-teman kamu ya.",374,"This is an example of the wrong use of Ferrari cars. Do you know, in this Ferrari 488 Pista, there is a hole in the front of the car, this section is called SDOT which is a technology adapted from the Ferrari F1 Balep car which serves to increase downforce and also stability. Now, you already know, don't forget to share with your friends.",-0.5,negative,0.9
121,122,159,ferrarif8tributo,7.49173413458741e+18,https://www.tiktok.com/@js_cars____/video/7491734134587411734,2025-04-07 00:00:00,2025-05-25 00:00:00,344909,0.0913922222963158,25757,815,4950,ferrari,data/ferrari/7491734134587411734.mp3,"Czy kierowca jadący 170 km na godzinę to Pira? Czy już za pół? To był mu zapusty. To był nie żaden Pira. On piratem to był, jak już jewał więcej niż 140 km na autobus.",167,"Is the driver driving 170 km per hour a pira? Is it too half? He was a shot to him. It was not a pira. He was a pirate, when he had more than 140 km per bus.",0.16666666666666669,positive,0.3333333333333333
122,123,160,ferrarilaferrari,7.41826008207855e+18,https://www.tiktok.com/@esteban.vizcarra/video/7418260082078551326,2024-09-23 00:00:00,2025-05-25 00:00:00,4994275,0.0833452302886805,365719,3148,47382,ferrari,data/ferrari/7418260082078551326.mp3,so ruin,7,so ruin,0.0,neutral,0.0
123,124,162,ferrarilaferrari,7.48729029378035e+18,https://www.tiktok.com/@cariviera/video/7487290293780352278,2025-03-24 00:00:00,2025-05-25 00:00:00,3303442,0.166349825424512,511078,1582,36867,ferrari,data/ferrari/7487290293780352278.mp3,Unfortunately Whereを Me N N N N N N N,37,Unfortunately Wheres Me I N N NIN Neveret,-0.5,negative,1.0
124,125,164,ferrarilaferrari,7.4920258953566e+18,https://www.tiktok.com/@london.archives/video/7492025895356599574,2025-04-07 00:00:00,2025-05-25 00:00:00,1709332,0.182713481055757,293963,559,17796,ferrari,data/ferrari/7492025895356599574.mp3,intro see you next time,23,intro see you next time,0.0,neutral,0.0
125,126,165,lamborghinicentenario,7.4434307907692e+18,https://www.tiktok.com/@kcars_/video/7443430790769200392,2024-11-25 00:00:00,2025-04-27 00:00:00,8539236,0.216652285989051,1701499,11240,137306,lamborghini,data/lamborghini/7443430790769200392.mp3,Palmer and,10,Palmer and,0.0,neutral,0.0
126,127,166,lamborghinicentenario,7.44194700036437e+18,https://www.tiktok.com/@kcars_/video/7441947000364371220,2024-11-25 00:00:00,2025-04-27 00:00:00,3429824,0.220748936388573,700035,4011,53084,lamborghini,data/lamborghini/7441947000364371220.mp3,より of the no no and began,25,From the no no and begin,0.0,neutral,0.0
127,128,167,lamborghinicentenario,7.47766625219919e+18,https://www.tiktok.com/@airi_shark/video/7477666252199185719,2025-03-03 00:00:00,2025-04-27 00:00:00,2570381,0.133800786731617,320848,1651,21420,lamborghini,data/lamborghini/7477666252199185719.mp3,م Airport,9,م Airport,0.0,neutral,0.0
128,129,168,lamborghinicentenario,7.44269081622673e+18,https://www.tiktok.com/@kcars_/video/7442690816226725128,2024-11-25 00:00:00,2025-04-27 00:00:00,1947233,0.220339836064816,395501,2388,31164,lamborghini,data/lamborghini/7442690816226725128.mp3,Continue the petals,19,Continue the petals,0.0,neutral,0.0
129,130,169,lamborghinicentenario,7.47682785493263e+18,https://www.tiktok.com/@kcars_/video/7476827854932626706,2025-02-24 00:00:00,2025-04-27 00:00:00,1749001,0.206047909635272,338250,1324,20804,lamborghini,data/lamborghini/7476827854932626706.mp3,gegeben a nation Adeque,23,given a nation adeque,0.0,neutral,0.0
130,131,170,lamborghinidiablo,7.49100747903638e+18,https://www.tiktok.com/@ledriviste/video/7491007479036382486,2025-04-07 00:00:00,2025-04-27 00:00:00,2740808,0.0156151032834113,39639,274,2885,lamborghini,data/lamborghini/7491007479036382486.mp3,donc,4,SO,0.0,neutral,0.0
131,132,171,lamborghinidiablo,7.44864901896976e+18,https://www.tiktok.com/@lucas.gerber/video/7448649018969754885,2024-12-09 00:00:00,2025-04-27 00:00:00,2502860,0.0319466530289349,77853,531,1574,lamborghini,data/lamborghini/7448649018969754885.mp3,"Si alguna vez le toca manejar un Lamborghini Contach y ven que la caja está un poco rara, es porque funciona así. La primera es para abajo, la segunda es para arriba y la reversa tenés que sacar esta trabita que está acá para poder ponerla porque si no, no te dejes. Así de segura eran las cosas antes.",302,"If you ever have to drive a Lamborghini Contach and see that the box is a bit rare, it is because it works like this. The first is down, the second is up and the reverse you have to get this lock that is here to be able to put it because if not, do not leave. That's how safe things were before.",0.2324074074074074,positive,0.4412037037037037
132,133,172,lamborghinidiablo,7.48539651321714e+18,https://www.tiktok.com/@autoclassiqa/video/7485396513217137942,2025-03-24 00:00:00,2025-04-27 00:00:00,1420496,0.0033579820006532,4438,63,269,lamborghini,data/lamborghini/7485396513217137942.mp3,Let's go.,9,Let's go.,0.0,neutral,0.0
133,134,173,lamborghinidiablo,7.44770795210385e+18,https://www.tiktok.com/@tld.jason/video/7447707952103853332,2024-12-09 00:00:00,2025-04-27 00:00:00,899062,0.229176630755165,190581,515,14948,lamborghini,data/lamborghini/7447707952103853332.mp3,All I have for one is what's a black grand national Fuck being rational Give them what they ask for It's not enough Few solid niggas left but it's not enough Few bitches that are reached out but it's not enough Say you bigger than myself but it's not enough I get on the edge Yeah somebody gotta do it I'm making niggas mad Yeah somebody gotta do it,349,All I have for one is what's a black grand national Fuck being rational Give them what they ask for It's not enough Few solid niggas left but it's not enough Few bitches that are reached out but it's not enough Say you bigger than myself but it's not enough I get on the edge Yeah somebody gotta do it I'm making niggas mad Yeah somebody gotta do it,-0.08397435897435898,negative,0.4487179487179488
134,135,174,lamborghinidiablo,7.45710622571338e+18,https://www.tiktok.com/@0o0oa1/video/7457106225713384726,2025-01-06 00:00:00,2025-04-27 00:00:00,771527,0.020416654245412,14861,111,780,lamborghini,data/lamborghini/7457106225713384726.mp3,أنا في سيارة الرئيس المخلوع اللي هرب بستعال دي مشقين وهي سيارة كمان من سيارات الثانية هاي مصممة خصيصا دعي له هاي ممكن ما في منها بالعالم ومرسع بالذهب هاي السيارة كلاسكية حديثة يسمها BCC Vintage من انتاش ركروسي متخصة في تصميم السيارات الفاخرة,241,"I am in the car of the ousted president who escaped with a hardship, and it is also a car of the second cars, which is specially designed for him.",0.17857142857142858,positive,0.2857142857142857
135,136,175,lamborghinihuracantecnica,7.42305867161094e+18,https://www.tiktok.com/@toniscarsperformance/video/7423058671610940704,2024-10-07 00:00:00,2025-04-27 00:00:00,3105268,0.0449233367297122,137424,966,1109,lamborghini,data/lamborghini/7423058671610940704.mp3,구독과 좋아요 부탁드립니다!,15,Please subscribe and like!,0.0,neutral,0.0
136,137,176,lamborghinihuracantecnica,7.46055719938384e+18,https://www.tiktok.com/@exotics.by.adham/video/7460557199383842066,2025-01-13 00:00:00,2025-04-27 00:00:00,576728,0.0277912638193394,15111,187,730,lamborghini,data/lamborghini/7460557199383842066.mp3,مرحباً لكي تتحدث عن مجموعة أسفوك أنا مدمر ومش بلساعة تزاين جر لا يمكنك أن تتحدث ونحن لا يمكنك شدورة فيهم تواجه تتحدث تتحدث تتحدث تتحدث تتحدث تتحدث تتحدث تتحدث,158,"Hello, to talk about the Asfuk group, I am devastating and not a lifting wat",-1.0,negative,1.0
137,138,177,lamborghinihuracantecnica,7.45523392627406e+18,https://www.tiktok.com/@vnnreviewluxurycar/video/7455233926274059562,2024-12-30 00:00:00,2025-04-27 00:00:00,497936,0.0867139552070948,40748,327,2103,lamborghini,data/lamborghini/7455233926274059562.mp3,remedies  remedies,18,remedies  remedies,0.0,neutral,0.0
138,139,178,lamborghinihuracantecnica,7.47095015540399e+18,https://www.tiktok.com/@carsofparis/video/7470950155403988246,2025-02-10 00:00:00,2025-04-27 00:00:00,156567,0.0916093429649926,13809,117,417,lamborghini,data/lamborghini/7470950155403988246.mp3,Música,6,Music,0.0,neutral,0.0
139,140,179,lamborghinihuracantecnica,7.47124520347154e+18,https://www.tiktok.com/@cars_with_gaber/video/7471245203471535368,2025-02-10 00:00:00,2025-04-27 00:00:00,146633,0.0257309064126083,3611,26,136,lamborghini,data/lamborghini/7471245203471535368.mp3,توجهإ طويل قبل!!!,17,Long orientation before !!!,-0.09765625,negative,0.4
140,141,180,lamborghinilm002,7.26801061882372e+18,https://www.tiktok.com/@mr_sarky/video/7268010618823724320,2024-09-02 00:00:00,2024-10-06 00:00:00,25308,0.0902481428797218,2233,40,11,lamborghini,data/lamborghini/7268010618823724320.mp3,"Coches más feos y más bonitos de cada marca en mi opinión. Hoy Lamborghini. Déjame tu opinión en los comentarios. Lamborghini es una de las mejores marcas de coches de la historia. Como buena marca de coches no tiene ningún coche que sea extremadamente feo, con lo cual os voy a decir los tres coches menos bonitos y los tres más bonitos de esta marca. Empezamos por lo menos bonitos. Empezamos como no por el que probablemente todos estéis pensando el Lamborghini LM002. Y es que el principal problema de este coche es que su Lamborghini no tiene...",550,"More ugly and most beautiful cars in each brand in my opinion. Today Lamborghini. Leave me your opinion in the comments. Lamborghini is one of the best car brands in history. As a good car brand, it does not have any car that is extremely ugly, so I am going to tell you the three least beautiful and the three most beautiful cars of this brand. We start at least pretty. We start as not for what you are probably thinking of the Lamborghini LM002. And is that the main problem of this car is that its Lamborghini does not have ...",0.29761904761904756,positive,0.6809523809523811
141,142,181,lamborghinilm002,7.20118817758171e+18,https://www.tiktok.com/@coches.net/video/7201188177581706501,2024-09-02 00:00:00,2024-10-06 00:00:00,2905,0.0144578313253012,39,1,2,lamborghini,data/lamborghini/7201188177581706501.mp3,"Encontrarte con un Lamborghini LM002 es muy difícil, con apenas 300 unidades abrigadas en todo el mundo hay muy pocos. Que encima te lo enseñen y puedas subirte, ya es el colmo. Que te lo dejen conducir.",203,"Finding with a Lamborghini LM002 is very difficult, with just 300 warm units worldwide there are very few. That you teach you and you can get on, it is already the last straw. Let them drive you.",-0.07750000000000001,negative,0.44916666666666666
142,143,182,lamborghinilm002,7.23804920452069e+18,https://www.tiktok.com/@david.metacho/video/7238049204520684806,2024-09-02 00:00:00,2024-10-06 00:00:00,525,0.0323809523809523,16,1,0,lamborghini,data/lamborghini/7238049204520684806.mp3,"¿Cuántos Lamborghini hay en Colombia? Hay un Lamborghini Gallardo que es este que lo está dejando en pantalla, hermoso en color blanco Hay dos Lamborghini Uyus Hay un Lamborghini Uyakan Evo que es único en Colombia que es este Y realmente está la mamá de las Cuyus que es una camioneta Que es la Lamborghini LM-C2002",316,"How many Lamborghini are there in Colombia? There is a Gallardo Lamborghini that is this that is leaving it on the screen, beautiful in white there are two lamborghini uyus there is a lamborghini uyakan evo that is unique in Colombia that is this and really is the mother of the Cuyus that is a truck that is the LMBORGHINI LM-C2002",0.385,positive,0.54
143,144,183,lamborghinilm002,7.39903846992801e+18,https://www.tiktok.com/@veiculoshistorias/video/7399038469928013061,2024-09-02 00:00:00,2024-10-06 00:00:00,469,0.0746268656716417,29,0,6,lamborghini,data/lamborghini/7399038469928013061.mp3,"Nos anos 80, a fabricante italiana de esportivos Lamborghini fez um veículo um tanto em comum, o Jeep LM002. Projetado inicialmente para ser um veículo militar, acabou virando um modelo de rua, e foi lançado em 1986. Ele tinha tração 4x4 com reduzida e possuía suspensões independentes tanto na dianteira quanto na traseira, mas o seu maior destaque estava na mecânica, que era o mesmo V2 utilizado no contashe. Tênue 5.2 litros e...",433,"In the 1980s, Italian sports manufacturer Lamborghini made a somewhat in common vehicle, the Jeep LM002. Initially designed to be a military vehicle, it became a street model, and was launched in 1986. It had 4x4 traction with reduced and had independent suspensions at both the front and rear, but its biggest highlight was the same V2 used in accountshe. Tenue 5.2 liters and ...",-0.06666666666666667,negative,0.14166666666666666
144,145,184,lamborghinilm002,7.13428446695184e+18,https://www.tiktok.com/@lareginaspecial/video/7134284466951834885,2024-09-02 00:00:00,2024-10-06 00:00:00,6,0.0,0,0,0,lamborghini,data/lamborghini/7134284466951834885.mp3,innocent,8,innocent,0.5,positive,0.7
145,146,185,lamborghinimurcielago,7.48849305460989e+18,https://www.tiktok.com/@henji.ofc/video/7488493054609886470,2025-03-31 00:00:00,2025-05-25 00:00:00,903339,0.0511314135667783,42461,951,2777,lamborghini,data/lamborghini/7488493054609886470.mp3,Say yes they know that you're purchased up another time Don't they know that you're on a plane already? Yes they know that you're purchased up another time That good decision they say is it? Yes they know that you're purchased up another time Don't they know that you're on a plane already? Yes they know that you're purchased up another time That good decision they say is it? They need to know the outcome of your life Why your soul is gonna go,446,Say yes they know that you're purchased up another time Don't they know that you're on a plane already? Yes they know that you're purchased up another time That good decision they say is it? Yes they know that you're purchased up another time Don't they know that you're on a plane already? Yes they know that you're purchased up another time That good decision they say is it? They need to know the outcome of your life Why your soul is gonna go,0.7,positive,0.6000000000000001
