Hashtag,item_id,TikTok Link,Start Week Day,End Week Day,Video views,Engagement rate,Like count,Comment count,Share count,brand,audio_path,transcription
ferrarif8tributo,7478585926189337878,https://www.tiktok.com/@rseitalia/video/7478585926189337878,2025-03-03 00:00:00,2025-05-25 00:00:00,1088241,0.001973827488580195,2061,13,74,ferrari,data/ferrari/7478585926189337878.mp3, ლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლლ�
ferrarif8tributo,7502935245876956471,https://www.tiktok.com/@antioquiacars/video/7502935245876956471,2025-05-05 00:00:00,2025-05-25 00:00:00,697883,0.033502750461037165,22653,196,532,ferrari,data/ferrari/7502935245876956471.mp3, Suscriptivo
ferrarif8tributo,7279451394388675846,https://www.tiktok.com/@the.autohall/video/7279451394388675846,2024-09-02 00:00:00,2025-05-25 00:00:00,386456,0.012992423458297968,4807,113,101,ferrari,data/ferrari/7279451394388675846.mp3," Ini adalah contoh penggunaan mobil Ferrari yang salah. Taukah kamu, pada Ferrari 488 Pista ini, terdapat lubang pada bagian depan mobil, bagian ini dinamakan SDOT yang merupakan teknologi yang diadaptasi dari mobil balep Ferrari F1 yang berfungsi untuk meningkatkan downforce dan juga stability. Nah, sekarang kamu sudah tahu, jangan lupa untuk share ke teman-teman kamu ya."
ferrarif8tributo,7491734134587411734,https://www.tiktok.com/@js_cars____/video/7491734134587411734,2025-04-07 00:00:00,2025-05-25 00:00:00,344909,0.09139222229631584,25757,815,4950,ferrari,data/ferrari/7491734134587411734.mp3," Czy kierowca jadący 170 km na godzinę to Pira? Czy już za pół? To był mu zapusty. To był nie żaden Pira. On piratem to był, jak już jewał więcej niż 140 km na autobus."
ferrarilaferrari,7418260082078551326,https://www.tiktok.com/@esteban.vizcarra/video/7418260082078551326,2024-09-23 00:00:00,2025-05-25 00:00:00,4994275,0.08334523028868054,365719,3148,47382,ferrari,data/ferrari/7418260082078551326.mp3, so ruin
ferrarilaferrari,7448954438934400261,https://www.tiktok.com/@inf1n8/video/7448954438934400261,2024-12-16 00:00:00,2025-05-25 00:00:00,4211336,0.04506930817203852,184700,2268,2834,ferrari,data/ferrari/7448954438934400261.mp3,
ferrarilaferrari,7487290293780352278,https://www.tiktok.com/@cariviera/video/7487290293780352278,2025-03-24 00:00:00,2025-05-25 00:00:00,3303442,0.16634982542451177,511078,1582,36867,ferrari,data/ferrari/7487290293780352278.mp3, Unfortunately Whereを Me N N N N N N N
ferrarilaferrari,7423523836206910752,https://www.tiktok.com/@bcm_carmoto/photo/7423523836206910752?lang=en,2024-10-07 00:00:00,2025-05-25 00:00:00,2666052,0.14928365988360318,379230,2800,15968,ferrari,data/ferrari/7423523836206910752.mp3,
ferrarilaferrari,7492025895356599574,https://www.tiktok.com/@london.archives/video/7492025895356599574,2025-04-07 00:00:00,2025-05-25 00:00:00,1709332,0.18271348105575747,293963,559,17796,ferrari,data/ferrari/7492025895356599574.mp3,intro see you next time
lamborghinicentenario,7443430790769200392,https://www.tiktok.com/@kcars_/video/7443430790769200392,2024-11-25 00:00:00,2025-04-27 00:00:00,8539236,0.216652285989051,1701499,11240,137306,lamborghini,data/lamborghini/7443430790769200392.mp3, Palmer and
lamborghinicentenario,7441947000364371220,https://www.tiktok.com/@kcars_/video/7441947000364371220,2024-11-25 00:00:00,2025-04-27 00:00:00,3429824,0.2207489363885727,700035,4011,53084,lamborghini,data/lamborghini/7441947000364371220.mp3,より of the no no and began
lamborghinicentenario,7477666252199185719,https://www.tiktok.com/@airi_shark/video/7477666252199185719,2025-03-03 00:00:00,2025-04-27 00:00:00,2570381,0.13380078673161683,320848,1651,21420,lamborghini,data/lamborghini/7477666252199185719.mp3,م Airport
lamborghinicentenario,7442690816226725128,https://www.tiktok.com/@kcars_/video/7442690816226725128,2024-11-25 00:00:00,2025-04-27 00:00:00,1947233,0.22033983606481608,395501,2388,31164,lamborghini,data/lamborghini/7442690816226725128.mp3, Continue the petals
lamborghinicentenario,7476827854932626706,https://www.tiktok.com/@kcars_/video/7476827854932626706,2025-02-24 00:00:00,2025-04-27 00:00:00,1749001,0.20604790963527178,338250,1324,20804,lamborghini,data/lamborghini/7476827854932626706.mp3, gegeben a nation Adeque
lamborghinidiablo,7491007479036382486,https://www.tiktok.com/@ledriviste/video/7491007479036382486,2025-04-07 00:00:00,2025-04-27 00:00:00,2740808,0.015615103283411315,39639,274,2885,lamborghini,data/lamborghini/7491007479036382486.mp3, donc
lamborghinidiablo,7448649018969754885,https://www.tiktok.com/@lucas.gerber/video/7448649018969754885,2024-12-09 00:00:00,2025-04-27 00:00:00,2502860,0.0319466530289349,77853,531,1574,lamborghini,data/lamborghini/7448649018969754885.mp3," Si alguna vez le toca manejar un Lamborghini Contach y ven que la caja está un poco rara, es porque funciona así. La primera es para abajo, la segunda es para arriba y la reversa tenés que sacar esta trabita que está acá para poder ponerla porque si no, no te dejes. Así de segura eran las cosas antes."
lamborghinidiablo,7485396513217137942,https://www.tiktok.com/@autoclassiqa/video/7485396513217137942,2025-03-24 00:00:00,2025-04-27 00:00:00,1420496,0.0033579820006532928,4438,63,269,lamborghini,data/lamborghini/7485396513217137942.mp3, Let's go.
lamborghinidiablo,7447707952103853332,https://www.tiktok.com/@tld.jason/video/7447707952103853332,2024-12-09 00:00:00,2025-04-27 00:00:00,899062,0.22917663075516484,190581,515,14948,lamborghini,data/lamborghini/7447707952103853332.mp3, All I have for one is what's a black grand national Fuck being rational Give them what they ask for It's not enough Few solid niggas left but it's not enough Few bitches that are reached out but it's not enough Say you bigger than myself but it's not enough I get on the edge Yeah somebody gotta do it I'm making niggas mad Yeah somebody gotta do it
lamborghinidiablo,7457106225713384726,https://www.tiktok.com/@0o0oa1/video/7457106225713384726,2025-01-06 00:00:00,2025-04-27 00:00:00,771527,0.02041665424541202,14861,111,780,lamborghini,data/lamborghini/7457106225713384726.mp3, أنا في سيارة الرئيس المخلوع اللي هرب بستعال دي مشقين وهي سيارة كمان من سيارات الثانية هاي مصممة خصيصا دعي له هاي ممكن ما في منها بالعالم ومرسع بالذهب هاي السيارة كلاسكية حديثة يسمها BCC Vintage من انتاش ركروسي متخصة في تصميم السيارات الفاخرة
lamborghinihuracantecnica,7423058671610940704,https://www.tiktok.com/@toniscarsperformance/video/7423058671610940704,2024-10-07 00:00:00,2025-04-27 00:00:00,3105268,0.044923336729712215,137424,966,1109,lamborghini,data/lamborghini/7423058671610940704.mp3, 구독과 좋아요 부탁드립니다!
lamborghinihuracantecnica,7460557199383842066,https://www.tiktok.com/@exotics.by.adham/video/7460557199383842066,2025-01-13 00:00:00,2025-04-27 00:00:00,576728,0.027791263819339447,15111,187,730,lamborghini,data/lamborghini/7460557199383842066.mp3, مرحباً لكي تتحدث عن مجموعة أسفوك أنا مدمر ومش بلساعة تزاين جر لا يمكنك أن تتحدث ونحن لا يمكنك شدورة فيهم تواجه تتحدث تتحدث تتحدث تتحدث تتحدث تتحدث تتحدث تتحدث
lamborghinihuracantecnica,7455233926274059562,https://www.tiktok.com/@vnnreviewluxurycar/video/7455233926274059562,2024-12-30 00:00:00,2025-04-27 00:00:00,497936,0.08671395520709489,40748,327,2103,lamborghini,data/lamborghini/7455233926274059562.mp3,  remedies  remedies
lamborghinihuracantecnica,7470950155403988246,https://www.tiktok.com/@carsofparis/video/7470950155403988246,2025-02-10 00:00:00,2025-04-27 00:00:00,156567,0.09160934296499262,13809,117,417,lamborghini,data/lamborghini/7470950155403988246.mp3, Música
lamborghinihuracantecnica,7471245203471535368,https://www.tiktok.com/@cars_with_gaber/video/7471245203471535368,2025-02-10 00:00:00,2025-04-27 00:00:00,146633,0.025730906412608348,3611,26,136,lamborghini,data/lamborghini/7471245203471535368.mp3, توجهإ طويل قبل!!!
lamborghinilm002,7268010618823724320,https://www.tiktok.com/@mr_sarky/video/7268010618823724320,2024-09-02 00:00:00,2024-10-06 00:00:00,25308,0.09024814287972183,2233,40,11,lamborghini,data/lamborghini/7268010618823724320.mp3," Coches más feos y más bonitos de cada marca en mi opinión. Hoy Lamborghini. Déjame tu opinión en los comentarios. Lamborghini es una de las mejores marcas de coches de la historia. Como buena marca de coches no tiene ningún coche que sea extremadamente feo, con lo cual os voy a decir los tres coches menos bonitos y los tres más bonitos de esta marca. Empezamos por lo menos bonitos. Empezamos como no por el que probablemente todos estéis pensando el Lamborghini LM002. Y es que el principal problema de este coche es que su Lamborghini no tiene..."
lamborghinilm002,7201188177581706501,https://www.tiktok.com/@coches.net/video/7201188177581706501,2024-09-02 00:00:00,2024-10-06 00:00:00,2905,0.014457831325301205,39,1,2,lamborghini,data/lamborghini/7201188177581706501.mp3," Encontrarte con un Lamborghini LM002 es muy difícil, con apenas 300 unidades abrigadas en todo el mundo hay muy pocos. Que encima te lo enseñen y puedas subirte, ya es el colmo. Que te lo dejen conducir."
lamborghinilm002,7238049204520684806,https://www.tiktok.com/@david.metacho/video/7238049204520684806,2024-09-02 00:00:00,2024-10-06 00:00:00,525,0.03238095238095238,16,1,0,lamborghini,data/lamborghini/7238049204520684806.mp3," ¿Cuántos Lamborghini hay en Colombia? Hay un Lamborghini Gallardo que es este que lo está dejando en pantalla, hermoso en color blanco Hay dos Lamborghini Uyus Hay un Lamborghini Uyakan Evo que es único en Colombia que es este Y realmente está la mamá de las Cuyus que es una camioneta Que es la Lamborghini LM-C2002"
lamborghinilm002,7399038469928013061,https://www.tiktok.com/@veiculoshistorias/video/7399038469928013061,2024-09-02 00:00:00,2024-10-06 00:00:00,469,0.07462686567164178,29,0,6,lamborghini,data/lamborghini/7399038469928013061.mp3," Nos anos 80, a fabricante italiana de esportivos Lamborghini fez um veículo um tanto em comum, o Jeep LM002. Projetado inicialmente para ser um veículo militar, acabou virando um modelo de rua, e foi lançado em 1986. Ele tinha tração 4x4 com reduzida e possuía suspensões independentes tanto na dianteira quanto na traseira, mas o seu maior destaque estava na mecânica, que era o mesmo V2 utilizado no contashe. Tênue 5.2 litros e..."
lamborghinilm002,7134284466951834885,https://www.tiktok.com/@lareginaspecial/video/7134284466951834885,2024-09-02 00:00:00,2024-10-06 00:00:00,6,0.0,0,0,0,lamborghini,data/lamborghini/7134284466951834885.mp3, innocent
lamborghinimurcielago,7488493054609886470,https://www.tiktok.com/@henji.ofc/video/7488493054609886470,2025-03-31 00:00:00,2025-05-25 00:00:00,903339,0.05113141356677836,42461,951,2777,lamborghini,data/lamborghini/7488493054609886470.mp3, Say yes they know that you're purchased up another time Don't they know that you're on a plane already? Yes they know that you're purchased up another time That good decision they say is it? Yes they know that you're purchased up another time Don't they know that you're on a plane already? Yes they know that you're purchased up another time That good decision they say is it? They need to know the outcome of your life Why your soul is gonna go
lamborghinimurcielago,7485341853852683527,https://www.tiktok.com/@shanghai9998/video/7485341853852683527,2025-03-24 00:00:00,2025-05-25 00:00:00,660289,0.025276810608688013,16418,190,82,lamborghini,data/lamborghini/7485341853852683527.mp3,字幕by索兰娅
lamborghinimurcielago,7467291883966893334,https://www.tiktok.com/@whatsyourname682/video/7467291883966893334,2025-02-03 00:00:00,2025-05-25 00:00:00,646886,0.05300006492643217,33843,62,380,lamborghini,data/lamborghini/7467291883966893334.mp3, El gombal 3000 es un rally en el que participan famosos de superautos y en general es gente rica y por alguna razón nos han invitado. Es hoy a punto de asistir en el murciélago que justamente acabamos de reconstruir. Ahora lo complicado es que tenemos 3 días para listarlo. 3 mil millas y 10 países diferentes en un auto que en realidad no es conocido.
lamborghinimurcielago,7268010618823724320,https://www.tiktok.com/@mr_sarky/video/7268010618823724320,2024-09-02 00:00:00,2025-05-25 00:00:00,351066,0.06415887610876587,21599,755,170,lamborghini,data/lamborghini/7268010618823724320.mp3," Coches más feos y más bonitos de cada marca en mi opinión. Hoy Lamborghini. Déjame tu opinión en los comentarios. Lamborghini es una de las mejores marcas de coches de la historia. Como buena marca de coches no tiene ningún coche que sea extremadamente feo, con lo cual os voy a decir los tres coches menos bonitos y los tres más bonitos de esta marca. Empezamos por lo menos bonitos. Empezamos como no por el que probablemente todos estéis pensando el Lamborghini LM002. Y es que el principal problema de este coche es que su Lamborghini no tiene..."
lamborghinimurcielago,7434587430101011745,https://www.tiktok.com/@gtrsupercars/video/7434587430101011745,2024-11-04 00:00:00,2025-05-25 00:00:00,310554,0.20608332206315166,58265,270,5465,lamborghini,data/lamborghini/7434587430101011745.mp3," I want you to stay Till I'm in the grave Till I run away Dead and buried Till I'm in the cares Can you carry If you go, I'm going to Cause it was always you"
lamborghinisestoelemento,7448637037911084320,https://www.tiktok.com/@erroys_/video/7448637037911084320,2024-12-09 00:00:00,2025-05-25 00:00:00,742107,0.07721528027629439,55797,650,855,lamborghini,data/lamborghini/7448637037911084320.mp3," People don't use they snout, oh Along the go I kinda feel bad for those who soon like snapshots of new pictures They all get exposed, huh?"
lamborghinisestoelemento,7268010618823724320,https://www.tiktok.com/@mr_sarky/video/7268010618823724320,2024-09-02 00:00:00,2025-05-25 00:00:00,351596,0.06413042241663727,21622,756,170,lamborghini,data/lamborghini/7268010618823724320.mp3," Coches más feos y más bonitos de cada marca en mi opinión. Hoy Lamborghini. Déjame tu opinión en los comentarios. Lamborghini es una de las mejores marcas de coches de la historia. Como buena marca de coches no tiene ningún coche que sea extremadamente feo, con lo cual os voy a decir los tres coches menos bonitos y los tres más bonitos de esta marca. Empezamos por lo menos bonitos. Empezamos como no por el que probablemente todos estéis pensando el Lamborghini LM002. Y es que el principal problema de este coche es que su Lamborghini no tiene..."
lamborghinisestoelemento,7416013257670004000,https://www.tiktok.com/@gtrsupercars/video/7416013257670004000,2024-09-16 00:00:00,2025-05-25 00:00:00,307066,0.16266209870190773,44895,267,4786,lamborghini,data/lamborghini/7416013257670004000.mp3, The flame here sicko mode They this here with all the ice on in the booth at the gate outside when they pull up they give me loose
lamborghinisestoelemento,7427850051361262881,https://www.tiktok.com/@fahrzeugfokus/video/7427850051361262881,2024-10-14 00:00:00,2025-05-25 00:00:00,256928,0.13849794494955786,34227,498,859,lamborghini,data/lamborghini/7427850051361262881.mp3," Dieser Lamborghini ist ein Vergessenheit geraten, war 2010 aber einer der schnellsten Autos überhaupt. Die Rede ist natürlich vom Lamborghini Cesto Elemento. Ein super leichter und exklusiver Supersportwagen, der zu seiner Zeit keine Konkurrenz hatte. Mit gerade einmal 999kg Gewicht durch den Einsatz von Kohlefaserverbundstoffen war der Lamborghini extrem leicht. Wenn du dich wirklich für Autos interessierst, folge mir. Auf das geringe Gewicht schluss jetzt ein 5,2 Liter V10 mit 570 PS. Der einen extrem aggressiv..."
lamborghinisestoelemento,7497453531654343941,https://www.tiktok.com/@diecastcollectorsvzla/video/7497453531654343941,2025-04-21 00:00:00,2025-05-25 00:00:00,163278,0.07493354891657174,10675,357,1203,lamborghini,data/lamborghini/7497453531654343941.mp3, Chevrolet Corsa no es Hot Wheels pero creamos uno.
lamborghinisian,7423105564785282312,https://www.tiktok.com/@cf.cars1/video/7423105564785282312,2024-10-07 00:00:00,2025-05-25 00:00:00,3306245,0.16712917524260906,526660,1594,24316,lamborghini,data/lamborghini/7423105564785282312.mp3, [♪ demo music playing close to end of party music anders is playingHi- bisexualしつきのテンションで 髪の削預備があかわっており 聴いて有一陳物覺得最高品恋なんです...ノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノ<|ja|>ノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノノ
lamborghinisian,7453479202482916640,https://www.tiktok.com/@supercarblondie.xtra/video/7453479202482916640,2024-12-23 00:00:00,2025-05-25 00:00:00,2132060,0.05280714426423271,104751,1721,6116,lamborghini,data/lamborghini/7453479202482916640.mp3," This is the world's first start-up and drive of the Seon. This one right here. Listen to this. Right here is a naturally aspirated V12. Alright, so we have that that"
lamborghinisian,7487233313011289366,https://www.tiktok.com/@brickflex.shop/video/7487233313011289366,2025-03-24 00:00:00,2025-05-25 00:00:00,931022,0.029351615751292665,23376,150,3801,lamborghini,data/lamborghini/7487233313011289366.mp3, eskip
lamborghinisian,7500974931350506807,https://www.tiktok.com/@wenyang0306/video/7500974931350506807,2025-05-05 00:00:00,2025-05-25 00:00:00,716172,0.06287037192182883,41042,895,3089,lamborghini,data/lamborghini/7500974931350506807.mp3,
lamborghinisian,7435257511411764498,https://www.tiktok.com/@f1rstmotors/video/7435257511411764498,2024-11-04 00:00:00,2025-05-25 00:00:00,708295,0.10612527266181464,69935,511,4722,lamborghini,data/lamborghini/7435257511411764498.mp3," When I come down, I come out Force me and choke me to the best"
lamborghiniurus,7410108610283441441,https://www.tiktok.com/@toniscarsperformance/video/7410108610283441441,2024-09-02 00:00:00,2025-05-25 00:00:00,16856828,0.03591974717900663,599747,1461,4285,lamborghini,data/lamborghini/7410108610283441441.mp3,
lamborghiniurus,7495354902923726087,https://www.tiktok.com/@banhgialoi/video/7495354902923726087,2025-04-14 00:00:00,2025-05-25 00:00:00,11124112,0.05765278163326655,620824,9742,10770,lamborghini,data/lamborghini/7495354902923726087.mp3," Dạ, em chào anh, anh ơi, hai con xe này của mình, đúng không? Ừ, đúng em Em xin phép trị về tắm làm kỷ niệm của mình nha, con u rút với chính mộ 1 của mình á Ừ, ok Dạ, em cảm ơn anh, anh nhỉ? Tự nhiên đi anh Dạ, em cảm ơn anh"
lamborghiniurus,7484218788687187255,https://www.tiktok.com/@_cars_streat_fire/video/7484218788687187255,2025-03-17 00:00:00,2025-05-25 00:00:00,6318831,0.07951977193249828,485915,3234,13323,lamborghini,data/lamborghini/7484218788687187255.mp3,
lamborghiniurus,7482818715222805782,https://www.tiktok.com/@toniscarsperformance/video/7482818715222805782,2025-03-17 00:00:00,2025-05-25 00:00:00,6107602,0.04589591790689701,272196,1101,7017,lamborghini,data/lamborghini/7482818715222805782.mp3,
lamborghiniurus,7417777863534906656,https://www.tiktok.com/@mt.luxuryrentcar/video/7417777863534906656,2024-09-23 00:00:00,2025-05-25 00:00:00,5922349,0.05001866657976421,268722,5043,22463,lamborghini,data/lamborghini/7417777863534906656.mp3,
lamborghiniveneno,7440726341663739191,https://www.tiktok.com/@tu_rara123/video/7440726341663739191,2024-11-18 00:00:00,2025-05-25 00:00:00,5355168,0.10557129113409701,548294,9264,7794,lamborghini,data/lamborghini/7440726341663739191.mp3,
lamborghiniveneno,7433541051547192582,https://www.tiktok.com/@hotwheelsoav/video/7433541051547192582,2024-11-04 00:00:00,2025-05-25 00:00:00,2560461,0.13655392525017956,305130,987,43524,lamborghini,data/lamborghini/7433541051547192582.mp3," Ay por favor Julian, somos tres, ni al caso."
lamborghiniveneno,7461117429201079557,https://www.tiktok.com/@kayfuu/video/7461117429201079557,2025-01-13 00:00:00,2025-05-25 00:00:00,2044765,0.18497675772032482,357575,1589,19070,lamborghini,data/lamborghini/7461117429201079557.mp3,
lamborghiniveneno,7348600619487350022,https://www.tiktok.com/@sekcarss/video/7348600619487350022,2024-09-02 00:00:00,2025-05-25 00:00:00,917167,0.07027509711971756,55461,980,8013,lamborghini,data/lamborghini/7348600619487350022.mp3,
lamborghiniveneno,7413719837643525409,https://www.tiktok.com/@diazari8/video/7413719837643525409,2024-09-09 00:00:00,2025-05-25 00:00:00,643064,0.178682059639476,103485,552,10867,lamborghini,data/lamborghini/7413719837643525409.mp3," Me encanta esta historia. ¿Quieres escucharla? El Lamborghini Veneno es una obra maestra de la ingeniería automotriz y el diseño radical que encarna la esencia de la exclusividad y el rendimiento extremo. Presentado en 2013 para conmemorar el 50 aniversario del Lamborghini, este super deportivo de edición limitada cautivó al mundo con su apariencia futurista y su potencia impresionante. Equipado con un motor V12 atmosférico de 6.5 litros, el veneno produce una asombrosa potencia de 750 caballos de fuerza, lo que le permite acelerar de 0 a 5."
maseratighibli,7416658521795726600,https://www.tiktok.com/@binge/video/7416658521795726600,2024-09-16 00:00:00,2025-05-25 00:00:00,785992,0.038856629584016124,29874,149,518,maserati,data/maserati/7416658521795726600.mp3,
maseratighibli,7419953452203216160,https://www.tiktok.com/@thecareditionltd/video/7419953452203216160,2024-09-23 00:00:00,2025-05-25 00:00:00,597115,0.04126173350192174,21674,925,2039,maserati,data/maserati/7419953452203216160.mp3,
maseratighibli,7482971557577460998,https://www.tiktok.com/@dienstmotor_mx/video/7482971557577460998,2025-03-17 00:00:00,2025-05-25 00:00:00,546269,0.08022787308084478,42972,304,550,maserati,data/maserati/7482971557577460998.mp3,
maseratighibli,7338246714580552968,https://www.tiktok.com/@huangcar_04/video/7338246714580552968,2024-09-02 00:00:00,2025-05-25 00:00:00,415403,0.06478768810047111,25234,90,1589,maserati,data/maserati/7338246714580552968.mp3," You talkin' money, need a hearing aid You talkin' about me, I don't see a shade Switch on my side, I like to get your labor Switch on my core, if I kill any pain Ha ha ha ha ha ha ha"
maseratighibli,7484313755774405910,https://www.tiktok.com/@idautosrl/video/7484313755774405910,2025-03-17 00:00:00,2025-05-25 00:00:00,346979,0.029131445995290783,9059,401,648,maserati,data/maserati/7484313755774405910.mp3,
maseratigrancabrio,7358061977182194977,https://www.tiktok.com/@maserati/video/7358061977182194977?lang=en,2024-09-02 00:00:00,2025-05-25 00:00:00,108974,0.060142786352707985,5914,38,602,maserati,data/maserati/7358061977182194977.mp3,
maseratigrancabrio,7475316433036004616,https://www.tiktok.com/@maserati_777/video/7475316433036004616,2025-02-24 00:00:00,2025-05-25 00:00:00,26658,0.024082826918748593,587,45,10,maserati,data/maserati/7475316433036004616.mp3,
maseratigrancabrio,7502381085280472342,https://www.tiktok.com/@mangiameliauto/video/7502381085280472342,2025-05-05 00:00:00,2025-05-25 00:00:00,21419,0.019515383537980296,375,34,9,maserati,data/maserati/7502381085280472342.mp3,
maseratigrancabrio,7322074801172974866,https://www.tiktok.com/@maserati_777/video/7322074801172974866,2024-09-02 00:00:00,2025-05-25 00:00:00,19930,0.014601103863522329,279,5,7,maserati,data/maserati/7322074801172974866.mp3,
maseratigrancabrio,7332807023794392338,https://www.tiktok.com/@maserati_777/video/7332807023794392338,2024-09-02 00:00:00,2025-05-25 00:00:00,18866,0.008904908300646665,158,9,1,maserati,data/maserati/7332807023794392338.mp3,
maseratigranturismo,7475469327811104007,https://www.tiktok.com/@2s.songscenes/video/7475469327811104007,2025-02-24 00:00:00,2025-05-25 00:00:00,2222186,0.22440515780407222,477007,977,20686,maserati,data/maserati/7475469327811104007.mp3," I crash, I'm not going to define who you are, and how you respond to it, will."
maseratigranturismo,7441258813182758166,https://www.tiktok.com/@maserati/video/7441258813182758166,2024-11-25 00:00:00,2025-05-25 00:00:00,2204982,0.1048498355088613,221219,883,9090,maserati,data/maserati/7441258813182758166.mp3,
maseratigranturismo,7466930650860309792,https://www.tiktok.com/@marlin92350/video/7466930650860309792,2025-01-27 00:00:00,2025-05-25 00:00:00,1247178,0.021308906988417052,26001,295,280,maserati,data/maserati/7466930650860309792.mp3, cylinder n verb verb verb verb
maseratigranturismo,7403774880736382209,https://www.tiktok.com/@shanghai9998/video/7403774880736382209,2024-09-02 00:00:00,2025-05-25 00:00:00,413963,0.06973811669158837,28477,161,231,maserati,data/maserati/7403774880736382209.mp3,
maseratigranturismo,7451927874925366561,https://www.tiktok.com/@needcarhelp/video/7451927874925366561,2024-12-23 00:00:00,2025-05-25 00:00:00,376390,0.014878184861446904,5330,181,89,maserati,data/maserati/7451927874925366561.mp3," El problema viene ahora mismo, ahora viene lo bueno. Principalmente porque tú piensas cuánto me ha gastado, cientos y largos mil euros y de repente llega el comercial y te dice tu llave. Aquí tienes amigo. Esta es la llave de un Maserati de cientos y largos mil euros. Cientos y medios vamos a decir con los extras que lleva 170 mil euros. No sé. Yo... Empieza la decepción. Pero esta llave de verdad que parece un fiatiorino de..."
maseratimc20,7429261279149264161,https://www.tiktok.com/@rseitalia/video/7429261279149264161,2024-10-21 00:00:00,2025-05-25 00:00:00,9014806,0.0024099242956531733,21271,43,411,maserati,data/maserati/7429261279149264161.mp3," Lui è uno dei miei più grandi amici e oggi realizzerò il suo sogno. Fargli guidare una Maserati in pista. Ci conosciamo da quando siamo piccoli, così le proposti di venire con me. Ma stai veramente realizzando uno dei miei grandi sogni, sei sono veramente... ...e citatissimo. Dopo un piccolo briefing con i piloti è salito solo suo Maserati M20 e la drena lina è salita alle stelle. Veramente gran bella esperienza, meravigliosa. Grazie."
maseratimc20,7479727028690881814,https://www.tiktok.com/@rseitalia/video/7479727028690881814,2025-03-31 00:00:00,2025-05-25 00:00:00,6568321,0.0013814793765408238,8632,102,340,maserati,data/maserati/7479727028690881814.mp3, A Glasgow Siinä on N dishon
maseratimc20,7486387979439656214,https://www.tiktok.com/@rseitalia/video/7486387979439656214,2025-03-31 00:00:00,2025-05-25 00:00:00,4980194,0.0009511677657537036,4552,40,145,maserati,data/maserati/7486387979439656214.mp3,
maseratimc20,7502466608384707862,https://www.tiktok.com/@thesatinblackcollection/video/7502466608384707862,2025-05-05 00:00:00,2025-05-25 00:00:00,2954838,0.15804487420291738,443527,960,22510,maserati,data/maserati/7502466608384707862.mp3,!
maseratimc20,7491306689002491158,https://www.tiktok.com/@maserati/video/7491306689002491158,2025-04-07 00:00:00,2025-05-25 00:00:00,2387713,0.0036696202600563802,8413,75,274,maserati,data/maserati/7491306689002491158.mp3, Wait they talkin' shit bout I Uber winning why I'm alive Just took one to revive Keep that vibe when we show up in collide
